"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Drone_2025.nlogo"
"Experiments 2025"
"06/01/2025 14:03:18:655 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","Battery_Gain","Policy","Battery_consumption","number-strategies","p2_upperlimit","memory-size","p2_lowerlimit","drones","Battery_Consumption_SD","overcrowding-threshold","[step]","count turtles","ticks"
"430","100","0","15","9","70","9","25","100","0.1","30","101","0","101"
"420","100","2","10","2","70","9","25","100","0.1","30","1500","100","1500"
"379","50","2","10","9","90","9","50","50","0.1","30","1500","50","1500"
"419","50","2","10","2","70","9","25","100","0.1","30","1500","100","1500"
"423","50","2","15","2","70","9","25","100","0.1","30","1500","35","1500"
"424","100","2","15","2","70","9","25","100","0.1","30","1500","51","1500"
"433","50","0","10","2","90","9","25","100","0.1","30","1500","100","1500"
"434","100","0","10","2","90","9","25","100","0.1","30","1500","100","1500"
"438","100","0","15","2","90","9","25","100","0.1","30","267","0","267"
"437","50","0","15","2","90","9","25","100","0.1","30","1500","1","1500"
"432","100","2","15","9","70","9","25","100","0.1","30","1500","1","1500"
"431","50","2","15","9","70","9","25","100","0.1","30","1500","4","1500"
"441","50","0","10","9","90","9","25","100","0.1","30","1500","100","1500"
"442","100","0","10","9","90","9","25","100","0.1","30","1500","100","1500"
"440","100","2","15","2","90","9","25","100","0.1","30","1500","39","1500"
"445","50","0","15","9","90","9","25","100","0.1","30","599","0","599"
"446","100","0","15","9","90","9","25","100","0.1","30","56","0","56"
"439","50","2","15","2","90","9","25","100","0.1","30","1500","42","1500"
"447","50","2","15","9","90","9","25","100","0.1","30","1500","1","1500"
"449","50","0","10","2","70","2","50","100","0.1","30","1500","100","1500"
"450","100","0","10","2","70","2","50","100","0.1","30","1500","100","1500"
"448","100","2","15","9","90","9","25","100","0.1","30","1500","10","1500"
"436","100","2","10","2","90","9","25","100","0.1","30","1500","100","1500"
"435","50","2","10","2","90","9","25","100","0.1","30","1500","100","1500"
"451","50","2","10","2","70","2","50","100","0.1","30","1500","100","1500"
"454","100","0","15","2","70","2","50","100","0.1","30","1500","100","1500"
"453","50","0","15","2","70","2","50","100","0.1","30","1500","100","1500"
"457","50","0","10","9","70","2","50","100","0.1","30","1500","100","1500"
"452","100","2","10","2","70","2","50","100","0.1","30","1500","100","1500"
"458","100","0","10","9","70","2","50","100","0.1","30","1500","100","1500"
"456","100","2","15","2","70","2","50","100","0.1","30","1500","100","1500"
"455","50","2","15","2","70","2","50","100","0.1","30","1500","100","1500"
"461","50","0","15","9","70","2","50","100","0.1","30","1500","100","1500"
"462","100","0","15","9","70","2","50","100","0.1","30","1500","100","1500"
"460","100","2","10","9","70","2","50","100","0.1","30","1500","100","1500"
"459","50","2","10","9","70","2","50","100","0.1","30","1500","100","1500"
"465","50","0","10","2","90","2","50","100","0.1","30","1500","100","1500"
"466","100","0","10","2","90","2","50","100","0.1","30","1500","100","1500"
"464","100","2","15","9","70","2","50","100","0.1","30","1500","100","1500"
"463","50","2","15","9","70","2","50","100","0.1","30","1500","100","1500"
"469","50","0","15","2","90","2","50","100","0.1","30","1500","100","1500"
"470","100","0","15","2","90","2","50","100","0.1","30","1500","100","1500"
"467","50","2","10","2","90","2","50","100","0.1","30","1500","100","1500"
"468","100","2","10","2","90","2","50","100","0.1","30","1500","100","1500"
"474","100","0","10","9","90","2","50","100","0.1","30","1500","100","1500"
"473","50","0","10","9","90","2","50","100","0.1","30","1500","100","1500"
"471","50","2","15","2","90","2","50","100","0.1","30","1500","100","1500"
"477","50","0","15","9","90","2","50","100","0.1","30","1500","100","1500"
"472","100","2","15","2","90","2","50","100","0.1","30","1500","100","1500"
"478","100","0","15","9","90","2","50","100","0.1","30","1500","100","1500"
"428","100","2","10","9","70","9","25","100","0.1","30","1500","100","1500"
"481","50","0","10","2","70","9","50","100","0.1","30","1500","100","1500"
"482","100","0","10","2","70","9","50","100","0.1","30","1500","100","1500"
"476","100","2","10","9","90","2","50","100","0.1","30","1500","100","1500"
"475","50","2","10","9","90","2","50","100","0.1","30","1500","100","1500"
"480","100","2","15","9","90","2","50","100","0.1","30","1500","100","1500"
"479","50","2","15","9","90","2","50","100","0.1","30","1500","100","1500"
"485","50","0","15","2","70","9","50","100","0.1","30","1500","100","1500"
"486","100","0","15","2","70","9","50","100","0.1","30","1500","100","1500"
"489","50","0","10","9","70","9","50","100","0.1","30","1500","100","1500"
"490","100","0","10","9","70","9","50","100","0.1","30","1500","100","1500"
"483","50","2","10","2","70","9","50","100","0.1","30","1500","100","1500"
"484","100","2","10","2","70","9","50","100","0.1","30","1500","100","1500"
"493","50","0","15","9","70","9","50","100","0.1","30","1500","100","1500"
"494","100","0","15","9","70","9","50","100","0.1","30","1500","100","1500"
"488","100","2","15","2","70","9","50","100","0.1","30","1500","100","1500"
"487","50","2","15","2","70","9","50","100","0.1","30","1500","100","1500"
"497","50","0","10","2","90","9","50","100","0.1","30","1500","100","1500"
"427","50","2","10","9","70","9","25","100","0.1","30","1500","100","1500"
"498","100","0","10","2","90","9","50","100","0.1","30","1500","100","1500"
"444","100","2","10","9","90","9","25","100","0.1","30","1500","100","1500"
"500","100","2","10","2","90","9","50","100","0.1","30","1500","100","1500"
"501","50","0","15","2","90","9","50","100","0.1","30","1500","100","1500"
"502","100","0","15","2","90","9","50","100","0.1","30","1500","100","1500"
"499","50","2","10","2","90","9","50","100","0.1","30","1500","100","1500"
"505","50","0","10","9","90","9","50","100","0.1","30","1500","100","1500"
"506","100","0","10","9","90","9","50","100","0.1","30","1500","100","1500"
"443","50","2","10","9","90","9","25","100","0.1","30","1500","100","1500"
"492","100","2","10","9","70","9","50","100","0.1","30","1500","100","1500"
"509","50","0","15","9","90","9","50","100","0.1","30","1500","100","1500"
"510","100","0","15","9","90","9","50","100","0.1","30","1500","100","1500"
"491","50","2","10","9","70","9","50","100","0.1","30","1500","100","1500"
"496","100","2","15","9","70","9","50","100","0.1","30","1500","100","1500"
"504","100","2","15","2","90","9","50","100","0.1","30","1500","100","1500"
"503","50","2","15","2","90","9","50","100","0.1","30","1500","100","1500"
"514","100","0","10","2","70","2","25","50","0","60","1500","50","1500"
"513","50","0","10","2","70","2","25","50","0","60","1500","50","1500"
"517","50","0","15","2","70","2","25","50","0","60","1500","50","1500"
"515","50","2","10","2","70","2","25","50","0","60","1500","50","1500"
"516","100","2","10","2","70","2","25","50","0","60","1500","50","1500"
"518","100","0","15","2","70","2","25","50","0","60","1500","50","1500"
"519","50","2","15","2","70","2","25","50","0","60","1500","41","1500"
"521","50","0","10","9","70","2","25","50","0","60","1500","50","1500"
"520","100","2","15","2","70","2","25","50","0","60","1500","43","1500"
"522","100","0","10","9","70","2","25","50","0","60","1500","50","1500"
"525","50","0","15","9","70","2","25","50","0","60","1500","50","1500"
"526","100","0","15","9","70","2","25","50","0","60","1500","50","1500"
"523","50","2","10","9","70","2","25","50","0","60","1500","50","1500"
"524","100","2","10","9","70","2","25","50","0","60","1500","50","1500"
"529","50","0","10","2","90","2","25","50","0","60","1500","50","1500"
"530","100","0","10","2","90","2","25","50","0","60","1500","50","1500"
"527","50","2","15","9","70","2","25","50","0","60","1500","43","1500"
"495","50","2","15","9","70","9","50","100","0.1","30","1500","100","1500"
"533","50","0","15","2","90","2","25","50","0","60","1500","50","1500"
"528","100","2","15","9","70","2","25","50","0","60","1500","46","1500"
"531","50","2","10","2","90","2","25","50","0","60","1500","50","1500"
"534","100","0","15","2","90","2","25","50","0","60","1500","50","1500"
"532","100","2","10","2","90","2","25","50","0","60","1500","50","1500"
"537","50","0","10","9","90","2","25","50","0","60","1500","50","1500"
"538","100","0","10","9","90","2","25","50","0","60","1500","50","1500"
"535","50","2","15","2","90","2","25","50","0","60","1500","30","1500"
"536","100","2","15","2","90","2","25","50","0","60","1500","28","1500"
"541","50","0","15","9","90","2","25","50","0","60","1500","50","1500"
"542","100","0","15","9","90","2","25","50","0","60","1500","50","1500"
"543","50","2","15","9","90","2","25","50","0","60","1500","13","1500"
"544","100","2","15","9","90","2","25","50","0","60","1500","12","1500"
"545","50","0","10","2","70","9","25","50","0","60","1500","50","1500"
"546","100","0","10","2","70","9","25","50","0","60","1500","50","1500"
"539","50","2","10","9","90","2","25","50","0","60","1500","50","1500"
"540","100","2","10","9","90","2","25","50","0","60","1500","50","1500"
"549","50","0","15","2","70","9","25","50","0","60","1500","50","1500"
"550","100","0","15","2","70","9","25","50","0","60","1500","50","1500"
"548","100","2","10","2","70","9","25","50","0","60","1500","50","1500"
"553","50","0","10","9","70","9","25","50","0","60","1500","50","1500"
"547","50","2","10","2","70","9","25","50","0","60","1500","50","1500"
"554","100","0","10","9","70","9","25","50","0","60","1500","50","1500"
"552","100","2","15","2","70","9","25","50","0","60","1500","37","1500"
"557","50","0","15","9","70","9","25","50","0","60","1500","50","1500"
"551","50","2","15","2","70","9","25","50","0","60","1500","50","1500"
"558","100","0","15","9","70","9","25","50","0","60","1500","50","1500"
"556","100","2","10","9","70","9","25","50","0","60","1500","50","1500"
"555","50","2","10","9","70","9","25","50","0","60","1500","50","1500"
"561","50","0","10","2","90","9","25","50","0","60","1500","50","1500"
"562","100","0","10","2","90","9","25","50","0","60","1500","50","1500"
"560","100","2","15","9","70","9","25","50","0","60","1500","50","1500"
"565","50","0","15","2","90","9","25","50","0","60","1500","50","1500"
"563","50","2","10","2","90","9","25","50","0","60","1500","50","1500"
"559","50","2","15","9","70","9","25","50","0","60","1500","50","1500"
"566","100","0","15","2","90","9","25","50","0","60","1500","50","1500"
"564","100","2","10","2","90","9","25","50","0","60","1500","50","1500"
"569","50","0","10","9","90","9","25","50","0","60","1500","50","1500"
"570","100","0","10","9","90","9","25","50","0","60","1500","50","1500"
"568","100","2","15","2","90","9","25","50","0","60","1500","23","1500"
"567","50","2","15","2","90","9","25","50","0","60","1500","24","1500"
"573","50","0","15","9","90","9","25","50","0","60","1500","50","1500"
"574","100","0","15","9","90","9","25","50","0","60","1500","50","1500"
"508","100","2","10","9","90","9","50","100","0.1","30","1500","100","1500"
"577","50","0","10","2","70","2","50","50","0","60","1500","50","1500"
"576","100","2","15","9","90","9","25","50","0","60","1500","5","1500"
"578","100","0","10","2","70","2","50","50","0","60","1500","50","1500"
"512","100","2","15","9","90","9","50","100","0.1","30","1500","100","1500"
"511","50","2","15","9","90","9","50","100","0.1","30","1500","100","1500"
"575","50","2","15","9","90","9","25","50","0","60","1500","7","1500"
"579","50","2","10","2","70","2","50","50","0","60","1500","50","1500"
"581","50","0","15","2","70","2","50","50","0","60","1500","50","1500"
"582","100","0","15","2","70","2","50","50","0","60","1500","50","1500"
"580","100","2","10","2","70","2","50","50","0","60","1500","50","1500"
"585","50","0","10","9","70","2","50","50","0","60","1500","50","1500"
"586","100","0","10","9","70","2","50","50","0","60","1500","50","1500"
"584","100","2","15","2","70","2","50","50","0","60","1500","50","1500"
"583","50","2","15","2","70","2","50","50","0","60","1500","50","1500"
"589","50","0","15","9","70","2","50","50","0","60","1500","50","1500"
"590","100","0","15","9","70","2","50","50","0","60","1500","50","1500"
"593","50","0","10","2","90","2","50","50","0","60","1500","50","1500"
"507","50","2","10","9","90","9","50","100","0.1","30","1500","100","1500"
"594","100","0","10","2","90","2","50","50","0","60","1500","50","1500"
"587","50","2","10","9","70","2","50","50","0","60","1500","50","1500"
"588","100","2","10","9","70","2","50","50","0","60","1500","50","1500"
"597","50","0","15","2","90","2","50","50","0","60","1500","50","1500"
"598","100","0","15","2","90","2","50","50","0","60","1500","50","1500"
"591","50","2","15","9","70","2","50","50","0","60","1500","50","1500"
"592","100","2","15","9","70","2","50","50","0","60","1500","50","1500"
"595","50","2","10","2","90","2","50","50","0","60","1500","50","1500"
"601","50","0","10","9","90","2","50","50","0","60","1500","50","1500"
"596","100","2","10","2","90","2","50","50","0","60","1500","50","1500"
"602","100","0","10","9","90","2","50","50","0","60","1500","50","1500"
"605","50","0","15","9","90","2","50","50","0","60","1500","50","1500"
"606","100","0","15","9","90","2","50","50","0","60","1500","50","1500"
"599","50","2","15","2","90","2","50","50","0","60","1500","50","1500"
"600","100","2","15","2","90","2","50","50","0","60","1500","50","1500"
"610","100","0","10","2","70","9","50","50","0","60","1500","50","1500"
"609","50","0","10","2","70","9","50","50","0","60","1500","50","1500"
"603","50","2","10","9","90","2","50","50","0","60","1500","50","1500"
"604","100","2","10","9","90","2","50","50","0","60","1500","50","1500"
"614","100","0","15","2","70","9","50","50","0","60","1500","50","1500"
"613","50","0","15","2","70","9","50","50","0","60","1500","50","1500"
"608","100","2","15","9","90","2","50","50","0","60","1500","50","1500"
"612","100","2","10","2","70","9","50","50","0","60","1500","50","1500"
"611","50","2","10","2","70","9","50","50","0","60","1500","50","1500"
"607","50","2","15","9","90","2","50","50","0","60","1500","50","1500"
"617","50","0","10","9","70","9","50","50","0","60","1500","50","1500"
"618","100","0","10","9","70","9","50","50","0","60","1500","50","1500"
"621","50","0","15","9","70","9","50","50","0","60","1500","50","1500"
"622","100","0","15","9","70","9","50","50","0","60","1500","50","1500"
"616","100","2","15","2","70","9","50","50","0","60","1500","50","1500"
